rank,rankType,officialRank,officialMarketShare,estimatedScore,title,source,libraryId,popularityRank,snippets,tokens,updateUtc,updateAgo,trustScore,verified,benchmarkScore,type,docsRepoUrl,docsSiteUrl,score_popularity,score_snippets,score_tokens,score_trust,score_verified,score_recency
118,estimated,,,0.658645,HTMX,/bigskysoftware/htmx,,176,669,223982,2026-03-07T18:29:41.716000Z,2d,9.2,True,83.5,repo,https://github.com/bigskysoftware/htmx,,0.628479,0.451821,0.649785,0.92,1.0,0.919956
119,estimated,,,0.658642,SpacetimeDB,/clockworklabs/spacetimedb,,316,1797,570816,2026-03-08T20:43:04.506000Z,1d,9.5,True,82.8,repo,https://github.com/clockworklabs/spacetimedb,,0.571351,0.520362,0.699128,0.95,1.0,0.951848
120,estimated,,,0.658509,Hono,/llmstxt/hono_dev_llms_txt,,185,1083,289299,2026-02-25T22:34:00.413000Z,12d,9.6,True,86.5,llmstxt,https://hono.dev/llms.txt,,0.623617,0.485228,0.663282,0.96,1.0,0.70687
121,estimated,,,0.658018,MongoDB Node.js Driver,/mongodb/node-mongodb-native,,984,132893,36055522,2025-10-13T10:24:44.221000Z,4mo,9.1,True,74.6,repo,https://github.com/mongodb/node-mongodb-native,,0.46021,0.819124,0.917796,0.91,1.0,0.168589
122,estimated,,,0.653667,Anthropic SDK for Python,/anthropics/anthropic-sdk-python,,60,131,23928,2026-03-01T04:41:49.106000Z,9d,8.8,True,84.2,repo,https://github.com/anthropics/anthropic-sdk-python,,0.732908,0.339028,0.531821,0.88,1.0,0.765596
123,estimated,,,0.652751,OpenHarmony,/openharmony/docs,,1105,60852,18374431,2026-02-07T00:57:23.766000Z,1mo,9.1,True,67.9,repo,https://github.com/openharmony/docs,,0.448852,0.764891,0.88224,0.91,1.0,0.489069
124,estimated,,,0.652558,Expo,/llmstxt/expo_dev_llms-full_txt,,481,5791,1778030,2026-02-17T23:27:24.974000Z,20d,10,True,72,llmstxt,https://docs.expo.dev/llms-full.txt,,0.530272,0.601585,0.759057,1.0,1.0,0.595197
125,estimated,,,0.651471,AndroidX,/androidx/androidx,,541,131597,31353779,2026-03-04T11:18:07.985000Z,5d,7.6,,64.5,repo,https://github.com/androidx/androidx,,0.518771,0.818444,0.910426,0.76,0.0,0.835423
126,estimated,,,0.648087,Google API Python Client,/googleapis/google-api-python-client,,603,89238,62955835,2026-02-24T07:39:53.258000Z,14d,8.5,,80.7,repo,https://github.com/googleapis/google-api-python-client,,0.508154,0.791474,0.947195,0.85,0.0,0.680866
127,estimated,,,0.647811,WorkOS,/llmstxt/workos_llms-full_txt,,1108,39941,13856366,2026-01-19T05:15:17.115000Z,1mo,10,True,74,llmstxt,https://workos.com/docs/llms-full.txt,,0.448587,0.735657,0.867355,1.0,1.0,0.374242
128,estimated,,,0.646689,OpenAI Agents Python,/openai/openai-agents-python,,148,247,86851,2026-03-09T14:33:06.822000Z,18h,9.1,True,88.9,repo,https://github.com/openai/openai-agents-python,,0.64536,0.382815,0.599816,0.91,1.0,0.974831
129,estimated,,,0.645853,Drizzle,/llmstxt/orm_drizzle_team_llms_txt,,232,2553,705787,2026-02-17T19:46:00.879000Z,20d,8,True,92.6,llmstxt,https://orm.drizzle.team/llms.txt,,0.601531,0.544732,0.710323,0.8,1.0,0.593387
130,estimated,,,0.645164,Cloudflare Terraform Provider,/cloudflare/terraform-provider-cloudflare,,264,1613,551558,2026-02-18T08:23:51.548000Z,20d,9.3,True,80.9,repo,https://github.com/cloudflare/terraform-provider-cloudflare,,0.588916,0.512866,0.697318,0.93,1.0,0.599628
131,estimated,,,0.643837,dbt,/dbt-labs/docs.getdbt.com,,324,3549,1455559,2025-12-05T17:39:03.620000Z,3mo,10,True,91,repo,https://github.com/dbt-labs/docs.getdbt.com,,0.568908,0.567596,0.748501,1.0,1.0,0.240683
132,estimated,,,0.643501,ASP.NET Core,/dotnet/aspnetcore.docs,,153,9570,3091131,2026-02-10T17:32:45.326000Z,27d,8.3,,84.2,repo,https://github.com/dotnet/aspnetcore.docs,,0.642124,0.636459,0.788226,0.83,0.0,0.520383
133,estimated,,,0.642743,Vercel Documentation,/llmstxt/vercel_llms-full_txt,,1571,38945,8855396,2026-02-22T19:50:46.956000Z,15d,10,True,0,llmstxt,https://vercel.com/docs/llms-full.txt,,0.414385,0.733904,0.84374,1.0,1.0,0.65856
134,estimated,,,0.642331,k6,/grafana/k6-docs,,633,27079,3173919,2025-10-17T09:58:04.786000Z,4mo,9.7,True,76.8,repo,https://github.com/grafana/k6-docs,,0.503402,0.708673,0.78962,0.97,1.0,0.172448
135,estimated,,,0.64004,Storybook,/storybookjs/storybook,,171,3803,990697,2026-03-06T11:35:09.272000Z,3d,8.8,,57.1,repo,https://github.com/storybookjs/storybook,,0.631288,0.572394,0.728208,0.88,0.0,0.885004
136,estimated,,,0.63915,Polars,/pola-rs/polars,,448,3986,989491,2026-02-18T10:59:03.844000Z,19d,9.3,True,82.3,repo,https://github.com/pola-rs/polars,,0.537225,0.575656,0.728144,0.93,1.0,0.600923
137,estimated,,,0.638862,Fumadocs,/fuma-nama/fumadocs,,239,751,151471,2026-02-26T20:57:43.738000Z,11d,9.7,True,85.7,repo,https://github.com/fuma-nama/fumadocs,,0.59863,0.459838,0.629153,0.97,1.0,0.722762
138,estimated,,,0.638088,SurrealDB,/surrealdb/docs.surrealdb.com,,533,4795,1197386,2026-02-19T07:02:28.426000Z,19d,9.5,True,78.7,repo,https://github.com/surrealdb/docs.surrealdb.com,,0.520229,0.588483,0.738203,0.95,1.0,0.611154
139,estimated,,,0.637593,ESLint,/eslint/eslint,,359,2823,575809,2026-02-18T01:45:39.199000Z,20d,9.1,True,77.2,repo,https://github.com/eslint/eslint,,0.558882,0.55171,0.699587,0.91,1.0,0.596332
140,estimated,,,0.635571,Capacitor,/ionic-team/capacitor-docs,,283,1029,251716,2026-02-18T04:35:01.465000Z,20d,9.9,True,79.8,repo,https://github.com/ionic-team/capacitor-docs,,0.582128,0.48168,0.655942,0.99,1.0,0.59773
141,estimated,,,0.635464,React Navigation,/react-navigation/react-navigation.github.io,,223,926,297242,2026-02-13T18:02:00.274000Z,24d,9.1,True,91.6,repo,https://github.com/react-navigation/react-navigation.github.io,,0.605393,0.474364,0.664711,0.91,1.0,0.549154
142,estimated,,,0.63545,Vercel,/llmstxt/vercel_llms_txt,,1990,28536,14449221,2026-02-27T06:55:15.584000Z,11d,10,True,62.2,llmstxt,https://vercel.com/llms.txt,,0.391221,0.712312,0.869565,1.0,1.0,0.73006
143,estimated,,,0.63464,Gradio,/gradio-app/gradio,,373,1712,477138,2026-02-18T08:08:42.759000Z,20d,9.8,True,83.1,repo,https://github.com/gradio-app/gradio,,0.555142,0.517,0.689673,0.98,1.0,0.599502
144,estimated,,,0.633599,Recharts,/recharts/recharts,,80,97,32125,2026-03-01T10:43:09.808000Z,8d,8.2,True,87.4,repo,https://github.com/recharts/recharts,,0.705109,0.318349,0.547359,0.82,1.0,0.77053
145,estimated,,,0.632912,Streamlit,/streamlit/docs,,130,1336,314699,2026-03-08T22:29:16.577000Z,1d,8.9,,95.2,repo,https://github.com/streamlit/docs,,0.657981,0.499793,0.667721,0.89,0.0,0.954081
146,estimated,,,0.632199,Matplotlib,/matplotlib/matplotlib,,156,1651,461776,2026-03-09T18:32:25.624000Z,14h,8.9,,82.6,repo,https://github.com/matplotlib/matplotlib,,0.640233,0.514482,0.687947,0.89,0.0,0.980124
147,estimated,,,0.631195,Material UI,/mui/material-ui,,136,1909,498252,2026-03-09T08:56:21.871000Z,1d,8,,82.5,repo,https://github.com/mui/material-ui,,0.653591,0.524558,0.691957,0.8,0.0,0.96748
148,estimated,,,0.630638,Stripe Node,/stripe/stripe-node,,116,98,23259,2026-03-08T14:27:02.458000Z,1d,8.9,True,79.6,repo,https://github.com/stripe/stripe-node,,0.669061,0.319054,0.530326,0.89,1.0,0.944026
149,estimated,,,0.63009,CrewAI,/crewaiinc/crewai,,138,2231,634339,2026-03-09T00:32:22.047000Z,1d,7.6,,94.2,repo,https://github.com/crewaiinc/crewai,,0.65217,0.535375,0.704693,0.76,0.0,0.956681
150,estimated,,,0.629716,RevenueCat,/revenuecat/docs,,321,855,440647,2026-02-16T03:15:29.167000Z,22d,9.8,True,70.6,repo,https://github.com/revenuecat/docs,,0.569817,0.468832,0.685476,0.98,1.0,0.574216
151,estimated,,,0.629042,Next.js,/llmstxt/nextjs_llms-full_txt,,1416,16502,5135463,2026-02-19T19:25:07.219000Z,18d,10,True,74.4,llmstxt,https://nextjs.org/docs/llms-full.txt,,0.424561,0.674286,0.815001,1.0,1.0,0.617643
152,estimated,,,0.62903,Directus,/directus/docs,,416,1728,613590,2026-02-18T11:01:49.560000Z,19d,9.5,True,80.3,repo,https://github.com/directus/docs,,0.544473,0.517645,0.702939,0.95,1.0,0.600946
153,estimated,,,0.628526,Alloy,/grafana/alloy,,385,1433,523630,2026-02-14T18:51:02.657000Z,23d,9.7,True,80.4,repo,https://github.com/grafana/alloy,,0.552046,0.504656,0.694577,0.97,1.0,0.559749
154,estimated,,,0.627875,Grafana,/grafana/grafana,,634,3234,1331181,2026-02-19T09:18:48.583000Z,18d,9.7,True,67,repo,https://github.com/grafana/grafana,,0.503247,0.561144,0.74379,0.97,1.0,0.612335
155,estimated,,,0.627767,TanStack Form,/tanstack/form,,195,820,199190,2026-02-17T21:58:44.326000Z,20d,8,True,70.2,repo,https://github.com/tanstack/form,,0.618483,0.465933,0.643598,0.8,1.0,0.59447
156,estimated,,,0.626129,Home Assistant,/home-assistant/home-assistant.io,,515,7101,1101112,2025-09-15T19:46:08.404000Z,5mo,10,True,63.4,repo,https://github.com/home-assistant/home-assistant.io,,0.52359,0.615743,0.733782,1.0,1.0,0.145945
157,estimated,,,0.625897,IntelliJ IDEA Community Edition,/jetbrains/intellij-community,,940,31785,5207903,2025-07-08T22:24:47.397000Z,8mo,9.5,True,44.4,repo,https://github.com/jetbrains/intellij-community,,0.46469,0.719799,0.81574,0.95,1.0,0.109311
158,estimated,,,0.625824,Textual,/textualize/textual,,268,724,192700,2026-02-17T22:27:47.598000Z,20d,9.4,True,78.1,repo,https://github.com/textualize/textual,,0.587447,0.457299,0.64185,0.94,1.0,0.594708
159,estimated,,,0.623532,Aiogram,/aiogram/aiogram,,167,1937,609591,2026-03-02T19:09:25.370000Z,7d,8.8,,93.3,repo,https://github.com/aiogram/aiogram,,0.633595,0.525568,0.702594,0.88,0.0,0.79824
160,estimated,,,0.623376,Phoenix,/arize-ai/phoenix,,893,3965,1145817,2026-03-05T03:23:09.738000Z,5d,9.4,True,75,repo,https://github.com/arize-ai/phoenix,,0.469713,0.575289,0.735881,0.94,1.0,0.85131
161,estimated,,,0.623367,CCXT,/ccxt/ccxt,,245,9551,2044462,2026-02-18T02:57:14.638000Z,20d,8.3,,84.8,repo,https://github.com/ccxt/ccxt,,0.596209,0.636321,0.766421,0.83,0.0,0.596922
162,estimated,,,0.622721,Convex Backend,/get-convex/convex-backend,,453,1070,314121,2026-02-26T01:14:20.530000Z,12d,9.9,True,76.9,repo,https://github.com/get-convex/convex-backend,,0.536139,0.48439,0.667624,0.99,1.0,0.70873
163,estimated,,,0.622694,Ionic,/ionic-team/ionic-docs,,837,16488,2330655,2025-10-17T11:03:57.015000Z,4mo,9.9,True,68.2,repo,https://github.com/ionic-team/ionic-docs,,0.476054,0.674227,0.773332,0.99,1.0,0.172493
164,estimated,,,0.622661,BullMQ,/taskforcesh/bullmq,,105,552,162722,2026-03-08T04:25:39.255000Z,2d,8.8,,90.6,repo,https://github.com/taskforcesh/bullmq,,0.67874,0.438495,0.632932,0.88,0.0,0.931781
165,estimated,,,0.622097,Rust,/rust-lang/rust,,674,3857,1130483,2026-02-23T10:40:21.859000Z,14d,9,True,74.6,repo,https://github.com/rust-lang/rust,,0.497259,0.573372,0.73517,0.9,1.0,0.667613
166,estimated,,,0.622077,Daytona,/daytonaio/daytona,,569,2244,503936,2026-02-25T07:03:02.867000Z,13d,9.5,True,85.7,repo,https://github.com/daytonaio/daytona,,0.513833,0.535778,0.692555,0.95,1.0,0.696264
167,estimated,,,0.621056,Symfony,/symfony/symfony-docs,,429,5252,846961,2025-10-13T18:42:24.108000Z,4mo,9.2,True,85.3,repo,https://github.com/symfony/symfony-docs,,0.541463,0.594803,0.71994,0.92,1.0,0.168918
168,estimated,,,0.620399,Mermaid,/mermaid-js/mermaid,,144,1502,332407,2026-03-09T12:34:39.507000Z,20h,7.8,,95.3,repo,https://github.com/mermaid-js/mermaid,,0.648028,0.507919,0.670608,0.78,0.0,0.972233
169,estimated,,,0.620053,Apollo Client,/apollographql/apollo-client,,455,845,251678,2026-03-03T18:53:53.636000Z,6d,9.6,True,79.9,repo,https://github.com/apollographql/apollo-client,,0.535708,0.468016,0.655934,0.96,1.0,0.819819
170,estimated,,,0.619102,NumPy,/numpy/numpy,,56,9384,3147550,2026-03-03T17:03:11.821000Z,6d,,,89.8,repo,https://github.com/numpy/numpy,,0.739557,0.635096,0.78918,0.0,0.0,0.8181
171,estimated,,,0.618017,Microsoft Azure,/microsoftdocs/azure-docs,,472,61791,11260999,2025-10-01T17:52:43.068000Z,5mo,8.9,,76.7,repo,https://github.com/microsoftdocs/azure-docs,,0.53212,0.765954,0.856416,0.89,0.0,0.158198
172,estimated,,,0.617389,Exposed,/jetbrains/exposed,,1775,11106,1706801,2026-03-09T09:24:34.118000Z,23h,9.5,True,87.3,repo,https://github.com/jetbrains/exposed,,0.402424,0.646793,0.7569,0.95,1.0,0.968091
173,estimated,,,0.616798,Deep Agents,/langchain-ai/deepagents,,159,113,48462,2026-02-27T04:10:03.663000Z,11d,9.2,True,68.5,repo,https://github.com/langchain-ai/deepagents,,0.638378,0.328849,0.569044,0.92,1.0,0.728028
174,estimated,,,0.615384,Nuxt,/llmstxt/nuxt_llms_txt,,760,1847,564900,2026-03-01T14:07:53.319000Z,8d,9.9,True,36.4,llmstxt,https://nuxt.com/llms.txt,,0.485503,0.522267,0.698578,0.99,1.0,0.773354
175,estimated,,,0.614735,Riverpod,/rrousselgit/riverpod,,237,338,89337,2026-02-18T04:27:57.517000Z,20d,9.4,True,88,repo,https://github.com/rrousselgit/riverpod,,0.59945,0.404518,0.601304,0.94,1.0,0.597671
176,estimated,,,0.614543,Pulumi,/pulumi/docs,,860,9525,3321445,2025-11-17T07:28:03.219000Z,3mo,9.5,True,94.6,repo,https://github.com/pulumi/docs,,0.4734,0.636131,0.792017,0.95,1.0,0.209688
177,estimated,,,0.614345,Docker Compose,/docker/compose,,193,76,21006,2026-03-08T19:25:22.669000Z,1d,9.9,True,90.9,repo,https://github.com/docker/compose,,0.619489,0.301604,0.524952,0.99,1.0,0.950221
178,estimated,,,0.614252,Laravel,/laravel/docs,,678,4859,892632,2026-01-22T07:02:36.372000Z,1mo,9.5,True,85.3,repo,https://github.com/laravel/docs,,0.49668,0.589404,0.722711,0.95,1.0,0.389169
179,estimated,,,0.613565,PostHog JS,/posthog/posthog-js,,253,288,85954,2026-02-15T00:13:21.014000Z,23d,10,True,68.7,repo,https://github.com/posthog/posthog-js,,0.593072,0.393438,0.599268,1.0,1.0,0.562097
180,estimated,,,0.612404,Filament,/filamentphp/filament,,222,2449,485215,2026-03-06T22:03:27.618000Z,3d,8.3,,78.3,repo,https://github.com/filamentphp/filament,,0.605832,0.541846,0.690558,0.83,0.0,0.896544
181,estimated,,,0.612061,Argo CD,/argoproj/argo-cd,,693,1447,492687,2026-03-04T10:50:27.998000Z,5d,9.3,True,70.4,repo,https://github.com/argoproj/argo-cd,,0.494538,0.50533,0.691364,0.93,1.0,0.834976
182,estimated,,,0.61162,React Hook Form,/react-hook-form/react-hook-form,,250,200,29657,2026-03-09T04:39:20.144000Z,1d,9.1,True,84.9,repo,https://github.com/react-hook-form/react-hook-form,,0.594236,0.368225,0.543143,0.91,1.0,0.961942
183,estimated,,,0.611396,React Email,/resend/react-email,,352,278,61465,2026-03-09T12:21:41.830000Z,20h,9.5,True,87.8,repo,https://github.com/resend/react-email,,0.560807,0.390993,0.581581,0.95,1.0,0.971949
184,estimated,,,0.611377,Entity Framework Core,/dotnet/entityframework.docs,,183,2854,817601,2026-02-16T18:37:19.040000Z,21d,8.3,,90,repo,https://github.com/dotnet/entityframework.docs,,0.624677,0.552468,0.71808,0.83,0.0,0.581339
185,estimated,,,0.609509,Azure SDK for JavaScript,/azure/azure-sdk-for-js,,2468,99100,13866437,2025-09-09T20:59:50.353000Z,6mo,9.6,True,73.7,repo,https://github.com/azure/azure-sdk-for-js,,0.370128,0.798752,0.867393,0.96,1.0,0.14184
186,estimated,,,0.609386,Convex Auth,/get-convex/convex-auth,,275,167,50828,2026-03-03T03:22:54.156000Z,7d,9.9,True,87.5,repo,https://github.com/get-convex/convex-auth,,0.584929,0.355773,0.571558,0.99,1.0,0.805586
187,estimated,,,0.609281,Polymarket Py Clob Client,/polymarket/py-clob-client,,155,33,10857,2026-03-10T00:26:54.138000Z,8h,9.9,True,87.4,repo,https://github.com/polymarket/py-clob-client,,0.640859,0.244846,0.490143,0.99,1.0,0.988071
188,estimated,,,0.609183,E2B,/e2b-dev/e2b,,762,10442,1515781,2025-09-27T04:00:35.995000Z,5mo,9.2,True,66.4,repo,https://github.com/e2b-dev/e2b,,0.485246,0.642513,0.75064,0.92,1.0,0.154469
189,estimated,,,0.609119,Claude Agent SDK for Python,/anthropics/claude-agent-sdk-python,,88,26,9852,2026-03-02T08:40:56.033000Z,8d,8.8,True,80.9,repo,https://github.com/anthropics/claude-agent-sdk-python,,0.695876,0.22884,0.48502,0.88,1.0,0.789077
190,estimated,,,0.609105,Prefect,/prefecthq/prefect,,342,6673,1368528,2026-03-02T07:28:48.294000Z,8d,8.2,,93.6,repo,https://github.com/prefecthq/prefect,,0.563624,0.611427,0.745249,0.82,0.0,0.788038
191,estimated,,,0.60817,Nixpkgs,/nixos/nixpkgs,,962,2506,789172,2026-03-04T15:08:30.058000Z,5d,9.2,True,72,repo,https://github.com/nixos/nixpkgs,,0.462425,0.543442,0.716213,0.92,1.0,0.839161
192,estimated,,,0.608085,n8n,/llmstxt/n8n_io_llms-full_txt,,428,7142,3753591,2026-01-29T01:00:27.530000Z,1mo,10,,67,llmstxt,https://docs.n8n.io/llms-full.txt,,0.541692,0.616142,0.798468,1.0,0.0,0.426507
193,estimated,,,0.607432,Cesium,/cesiumgs/cesium,,607,2344,699769,2026-01-23T16:03:33.647000Z,1mo,9.5,True,89.4,repo,https://github.com/cesiumgs/cesium,,0.507507,0.538804,0.709871,0.95,1.0,0.39624
194,estimated,,,0.606659,n8n,/n8n-io/n8n,,490,730,190782,2026-02-24T08:47:34.002000Z,14d,9.7,True,53.8,repo,https://github.com/n8n-io/n8n,,0.528459,0.457871,0.641323,0.97,1.0,0.681593
195,estimated,,,0.606282,Fluent UI,/microsoft/fluentui,,759,6048,1086565,2025-09-30T16:26:24.137000Z,5mo,9.9,True,58.2,repo,https://github.com/microsoft/fluentui,,0.485632,0.6046,0.73308,0.99,1.0,0.157319
196,estimated,,,0.605244,Aspire.dev,/microsoft/aspire.dev,,815,2051,543759,2026-02-24T20:16:01.674000Z,13d,9.5,True,90.8,repo,https://github.com/microsoft/aspire.dev,,0.478662,0.529537,0.696567,0.95,1.0,0.689078
197,estimated,,,0.605136,Cypress,/cypress-io/cypress-documentation,,917,2185,639768,2026-02-24T17:55:44.348000Z,13d,9.8,True,91.2,repo,https://github.com/cypress-io/cypress-documentation,,0.467116,0.533929,0.705143,0.98,1.0,0.68754
198,estimated,,,0.604826,GitHub Docs,/github/docs,,392,4754,3117230,2026-03-02T05:34:53.218000Z,8d,8.2,,54.7,repo,https://github.com/github/docs,,0.550284,0.587887,0.78867,0.82,0.0,0.786404
199,estimated,,,0.604564,React Hook Form,/react-hook-form/documentation,,238,259,81857,2026-02-13T09:10:58.842000Z,24d,9.1,True,82.7,repo,https://github.com/react-hook-form/documentation,,0.599039,0.386096,0.596692,0.91,1.0,0.545472
200,estimated,,,0.604164,Apache Kafka,/apache/kafka,,549,645,276568,2026-03-04T02:56:28.669000Z,6d,9.1,True,62,repo,https://github.com/apache/kafka,,0.517335,0.449288,0.660908,0.91,1.0,0.827396
201,estimated,,,0.604037,Renovate,/renovatebot/renovate,,446,772,258099,2026-02-18T15:06:11.342000Z,19d,9.1,True,79.7,repo,https://github.com/renovatebot/renovate,,0.537663,0.46175,0.657263,0.91,1.0,0.602996
202,estimated,,,0.603824,TRL,/huggingface/trl,,659,735,220769,2026-03-06T07:46:49.832000Z,4d,9.6,True,78.5,repo,https://github.com/huggingface/trl,,0.499462,0.458344,0.649023,0.96,1.0,0.880884
203,estimated,,,0.603519,Drei,/pmndrs/drei,,290,360,72816,2026-02-11T07:20:25.679000Z,27d,9.6,True,90.3,repo,https://github.com/pmndrs/drei,,0.579741,0.408883,0.590519,0.96,1.0,0.525624
204,estimated,,,0.603444,OpenAPI Generator,/openapitools/openapi-generator,,1875,39616,7306303,2025-11-20T08:28:57.509000Z,3mo,9.2,True,79.4,repo,https://github.com/openapitools/openapi-generator,,0.397054,0.73509,0.833598,0.92,1.0,0.214244
205,estimated,,,0.603415,Fiber,/gofiber/docs,,1043,13620,1691818,2025-10-28T20:40:34.578000Z,4mo,9.4,True,86,repo,https://github.com/gofiber/docs,,0.454508,0.66096,0.756435,0.94,1.0,0.184593
206,estimated,,,0.603171,Aiohttp,/aio-libs/aiohttp,,587,735,216110,2026-03-04T04:55:34.360000Z,6d,9.3,True,91.1,repo,https://github.com/aio-libs/aiohttp,,0.510786,0.458344,0.647898,0.93,1.0,0.829288
207,estimated,,,0.603003,Ktor,/ktorio/ktor-documentation,,482,1072,231908,2026-02-10T07:09:21.247000Z,28d,9.4,True,91,repo,https://github.com/ktorio/ktor-documentation,,0.530069,0.48452,0.651619,0.94,1.0,0.516505
208,estimated,,,0.602724,AWS CLI,/aws/aws-cli,,1365,9420,2169135,2026-01-29T18:40:52.854000Z,1mo,9.6,True,81.8,repo,https://github.com/aws/aws-cli,,0.428154,0.635362,0.769543,0.96,1.0,0.431019
209,estimated,,,0.602626,Microsoft MCP Servers,/microsoft/mcp,,814,920,260411,2026-03-09T14:23:28.271000Z,18h,9.5,True,55.4,repo,https://github.com/microsoft/mcp,,0.478783,0.473913,0.657733,0.95,1.0,0.974619
210,estimated,,,0.602419,Diffusers,/huggingface/diffusers,,560,1987,683417,2025-12-12T13:24:41.367000Z,2mo,9.6,True,87.7,repo,https://github.com/huggingface/diffusers,,0.515394,0.527337,0.708624,0.96,1.0,0.254621
211,estimated,,,0.601117,Scrapling,/d4vinci/scrapling,,348,359,88934,2026-02-25T22:50:22.065000Z,12d,9.1,True,85,repo,https://github.com/d4vinci/scrapling,,0.561924,0.408691,0.601066,0.91,1.0,0.70706
212,estimated,,,0.600562,Elysia.js,/elysiajs/documentation,,173,989,253983,2026-03-05T06:55:08.280000Z,5d,8,,86.6,repo,https://github.com/elysiajs/documentation,,0.630155,0.47893,0.656415,0.8,0.0,0.854881
213,estimated,,,0.600551,MLflow,/mlflow/mlflow,,780,4332,1387105,2025-12-23T12:43:53.712000Z,2mo,9.1,True,83.5,repo,https://github.com/mlflow/mlflow,,0.48296,0.581434,0.745961,0.91,1.0,0.280766
214,estimated,,,0.600235,DevExtreme,/devexpress/devextreme-documentation,,994,10501,2476229,2025-10-15T10:41:18.975000Z,4mo,9,True,81.3,repo,https://github.com/devexpress/devextreme-documentation,,0.45922,0.642904,0.776527,0.9,1.0,0.170517
215,estimated,,,0.600223,Supabase SSR,/supabase/ssr,,100,14,7586,2026-03-02T06:40:10.211000Z,8d,9.5,True,82.6,repo,https://github.com/supabase/ssr,,0.683477,0.188029,0.471235,0.95,1.0,0.78734
216,estimated,,,0.59931,Express,/expressjs/express,,180,110,32309,2026-02-18T06:24:45.799000Z,20d,9,True,94.1,repo,https://github.com/expressjs/express,,0.626288,0.326998,0.54766,0.9,1.0,0.598639
